#nucleus-nld-mass-strength-omp 128Bi-1-1-1-1
      E       f(M1)        f(E1)        T(M1)        T(E1)
3.60000E+00 1.61979E-09 1.06972E-08 4.74838E-07 1.22756E-05
3.80000E+00 1.78718E-09 1.13226E-08 6.16168E-07 1.47897E-05
4.00000E+00 1.97213E-09 1.20162E-08 7.93041E-07 1.77003E-05
4.50000E+00 2.52903E-09 1.40756E-08 1.44801E-06 2.70706E-05
5.00000E+00 3.26289E-09 1.66628E-08 2.56267E-06 4.02836E-05
5.50000E+00 4.23790E-09 1.98760E-08 4.43015E-06 5.87275E-05
6.00000E+00 5.51908E-09 2.38430E-08 7.49032E-06 8.42980E-05
6.50000E+00 7.11962E-09 2.97509E-08 1.22851E-05 1.19596E-04
7.00000E+00 8.87182E-09 3.69420E-08 1.91199E-05 1.68213E-04
7.50000E+00 1.02729E-08 4.57407E-08 2.72305E-05 2.35141E-04
8.00000E+00 1.06375E-08 5.65855E-08 3.42207E-05 3.27386E-04
8.50000E+00 9.74827E-09 7.00689E-08 3.76153E-05 4.54875E-04
9.00000E+00 8.12386E-09 8.70028E-08 3.72109E-05 6.31838E-04
9.50000E+00 6.42352E-09 1.08516E-07 3.46038E-05 8.78931E-04
1.00000E+01 4.98625E-09 1.36202E-07 3.13295E-05 1.22653E-03
1.05000E+01 3.87604E-09 1.72340E-07 2.81926E-05 1.71991E-03
1.10000E+01 3.04563E-09 2.20234E-07 2.54704E-05 2.42733E-03
1.15000E+01 2.42748E-09 2.84705E-07 2.31968E-05 3.45245E-03
1.20000E+01 1.96376E-09 3.72748E-07 2.13213E-05 4.95247E-03
1.25000E+01 1.61137E-09 4.94182E-07 1.97745E-05 7.16020E-03
1.30000E+01 1.33962E-09 6.61449E-07 1.84924E-05 1.03969E-02
1.35000E+01 1.12695E-09 8.85803E-07 1.74214E-05 1.50256E-02
1.40000E+01 9.58144E-10 1.16365E-06 1.65194E-05 2.12215E-02
1.45000E+01 8.22402E-10 1.44853E-06 1.57532E-05 2.84274E-02
1.50000E+01 7.11926E-10 1.63623E-06 1.50969E-05 3.48455E-02
1.55000E+01 6.21019E-10 1.63196E-06 1.45305E-05 3.82027E-02
1.60000E+01 5.45466E-10 1.45450E-06 1.40381E-05 3.77586E-02
1.65000E+01 4.82097E-10 1.20634E-06 1.36071E-05 3.47473E-02
1.70000E+01 4.28504E-10 9.69470E-07 1.32276E-05 3.08334E-02
1.75000E+01 3.82835E-10 7.74971E-07 1.28916E-05 2.70455E-02
1.80000E+01 3.43646E-10 6.24426E-07 1.25924E-05 2.37765E-02
1.85000E+01 3.09802E-10 5.09886E-07 1.23248E-05 2.10854E-02
1.90000E+01 2.80403E-10 4.22562E-07 1.20843E-05 1.89069E-02
1.95000E+01 2.54725E-10 3.55285E-07 1.18674E-05 1.71479E-02
2.00000E+01 2.32186E-10 3.02735E-07 1.16709E-05 1.57219E-02
2.10000E+01 1.94703E-10 2.27603E-07 1.13295E-05 1.35993E-02
2.20000E+01 1.65072E-10 1.77818E-07 1.10439E-05 1.21398E-02
2.30000E+01 1.41303E-10 1.43215E-07 1.08023E-05 1.11067E-02
2.40000E+01 1.21990E-10 1.18186E-07 1.05959E-05 1.03583E-02
2.50000E+01 1.06117E-10 9.94742E-08 1.04180E-05 9.80727E-03
2.60000E+01 9.29385E-11 8.50946E-08 1.02635E-05 9.39735E-03
2.70000E+01 8.18971E-11 7.37850E-08 1.01284E-05 9.12513E-03
2.80000E+01 7.25699E-11 6.47133E-08 1.00095E-05 8.92580E-03
2.90000E+01 6.46316E-11 5.73129E-08 9.90418E-06 8.78266E-03
3.00000E+01 5.78293E-11 5.11872E-08 9.81052E-06 8.68370E-03
3.10000E+01 5.19642E-11 4.60518E-08 9.72678E-06 8.62009E-03
3.20000E+01 4.68780E-11 4.16983E-08 9.65158E-06 8.58516E-03
3.30000E+01 4.24439E-11 3.79711E-08 9.58379E-06 8.57383E-03
#nucleus-nld-mass-strength-omp 128Bi-5-1-5-2
      E       f(M1)        f(E1)        T(M1)        T(E1)
1.00000E-03 0.00000E+00 8.41914E-09 0.00000E+00 2.29196E-16
2.00000E-03 6.24565E-13 8.41774E-09 3.13941E-20 1.83349E-15
5.00000E-03 1.56141E-12 8.41354E-09 1.22633E-18 2.86449E-14
1.00000E-02 3.12283E-12 8.40655E-09 1.96213E-17 2.29114E-13
2.00000E-02 6.24571E-12 8.39266E-09 3.13944E-16 1.83219E-12
5.00000E-02 1.56152E-11 8.35164E-09 1.22641E-14 2.85950E-11
1.00000E-01 3.12365E-11 8.28547E-09 1.96265E-13 2.28340E-10
2.00000E-01 6.25229E-11 8.16134E-09 3.14274E-12 1.82059E-09
3.00000E-01 9.39090E-11 8.04809E-09 1.59313E-11 6.12649E-09
4.00000E-01 1.25445E-10 7.94569E-09 5.04446E-11 1.44856E-08
5.00000E-01 1.57183E-10 7.85409E-09 1.23451E-10 2.82334E-08
6.00000E-01 1.89173E-10 7.77327E-09 2.56739E-10 4.87067E-08
7.00000E-01 2.21468E-10 7.70321E-09 4.77294E-10 7.72502E-08
8.00000E-01 2.54123E-10 7.64391E-09 8.17510E-10 1.15222E-07
9.00000E-01 2.87191E-10 7.59538E-09 1.31546E-09 1.63998E-07
1.00000E+00 3.20729E-10 7.55764E-09 2.01520E-09 2.24982E-07
1.10000E+00 3.54797E-10 7.53071E-09 2.96714E-09 2.99608E-07
1.20000E+00 3.89453E-10 7.51463E-09 4.22842E-09 3.89348E-07
1.30000E+00 4.24760E-10 7.50945E-09 5.86346E-09 4.95717E-07
1.40000E+00 4.60783E-10 7.51524E-09 7.94440E-09 6.20283E-07
1.50000E+00 4.97591E-10 7.53207E-09 1.05518E-08 7.64667E-07
1.60000E+00 5.35252E-10 7.56001E-09 1.37752E-08 9.30560E-07
1.70000E+00 5.73842E-10 7.59917E-09 1.77141E-08 1.11972E-06
1.80000E+00 6.13438E-10 7.64966E-09 2.24786E-08 1.33398E-06
1.90000E+00 6.54122E-10 7.71158E-09 2.81903E-08 1.57527E-06
2.00000E+00 6.95979E-10 7.78509E-09 3.49837E-08 1.84561E-06
2.20000E+00 7.83582E-10 7.96742E-09 5.24243E-08 2.48201E-06
2.40000E+00 8.77038E-10 8.19797E-09 7.61784E-08 3.26152E-06
2.60000E+00 9.77235E-10 8.47827E-09 1.07919E-07 4.20457E-06
2.80000E+00 1.08518E-09 8.81009E-09 1.49677E-07 5.33394E-06
3.00000E+00 1.20201E-09 9.19546E-09 2.03916E-07 6.67520E-06
3.20000E+00 1.32903E-09 9.63666E-09 2.73630E-07 8.25704E-06
3.40000E+00 1.46772E-09 1.01363E-08 3.62460E-07 1.01117E-05
3.60000E+00 1.61979E-09 1.06972E-08 4.74838E-07 1.22756E-05
3.80000E+00 1.78718E-09 1.13226E-08 6.16168E-07 1.47897E-05
4.00000E+00 1.97213E-09 1.20162E-08 7.93041E-07 1.77003E-05
4.50000E+00 2.52903E-09 1.40756E-08 1.44801E-06 2.70706E-05
5.00000E+00 3.26289E-09 1.66628E-08 2.56267E-06 4.02836E-05
5.50000E+00 4.23790E-09 1.98760E-08 4.43015E-06 5.87275E-05
6.00000E+00 5.51908E-09 2.38430E-08 7.49032E-06 8.42980E-05
6.50000E+00 7.11962E-09 2.97509E-08 1.22851E-05 1.19596E-04
7.00000E+00 8.87182E-09 3.69420E-08 1.91199E-05 1.68213E-04
7.50000E+00 1.02729E-08 4.57407E-08 2.72305E-05 2.35141E-04
8.00000E+00 1.06375E-08 5.65855E-08 3.42207E-05 3.27386E-04
8.50000E+00 9.74827E-09 7.00689E-08 3.76153E-05 4.54875E-04
9.00000E+00 8.12386E-09 8.70028E-08 3.72109E-05 6.31838E-04
9.50000E+00 6.42352E-09 1.08516E-07 3.46038E-05 8.78931E-04
1.00000E+01 4.98625E-09 1.36202E-07 3.13295E-05 1.22653E-03
1.05000E+01 3.87604E-09 1.72340E-07 2.81926E-05 1.71991E-03
1.10000E+01 3.04563E-09 2.20234E-07 2.54704E-05 2.42733E-03
1.15000E+01 2.42748E-09 2.84705E-07 2.31968E-05 3.45245E-03
1.20000E+01 1.96376E-09 3.72748E-07 2.13213E-05 4.95247E-03
1.25000E+01 1.61137E-09 4.94182E-07 1.97745E-05 7.16020E-03
1.30000E+01 1.33962E-09 6.61449E-07 1.84924E-05 1.03969E-02
1.35000E+01 1.12695E-09 8.85803E-07 1.74214E-05 1.50256E-02
1.40000E+01 9.58144E-10 1.16365E-06 1.65194E-05 2.12215E-02
1.45000E+01 8.22402E-10 1.44853E-06 1.57532E-05 2.84274E-02
1.50000E+01 7.11926E-10 1.63623E-06 1.50969E-05 3.48455E-02
1.55000E+01 6.21019E-10 1.63196E-06 1.45305E-05 3.82027E-02
1.60000E+01 5.45466E-10 1.45450E-06 1.40381E-05 3.77586E-02
1.65000E+01 4.82097E-10 1.20634E-06 1.36071E-05 3.47473E-02
1.70000E+01 4.28504E-10 9.69470E-07 1.32276E-05 3.08334E-02
1.75000E+01 3.82835E-10 7.74971E-07 1.28916E-05 2.70455E-02
1.80000E+01 3.43646E-10 6.24426E-07 1.25924E-05 2.37765E-02
1.85000E+01 3.09802E-10 5.09886E-07 1.23248E-05 2.10854E-02
1.90000E+01 2.80403E-10 4.22562E-07 1.20843E-05 1.89069E-02
1.95000E+01 2.54725E-10 3.55285E-07 1.18674E-05 1.71479E-02
2.00000E+01 2.32186E-10 3.02735E-07 1.16709E-05 1.57219E-02
2.10000E+01 1.94703E-10 2.27603E-07 1.13295E-05 1.35993E-02
2.20000E+01 1.65072E-10 1.77818E-07 1.10439E-05 1.21398E-02
2.30000E+01 1.41303E-10 1.43215E-07 1.08023E-05 1.11067E-02
2.40000E+01 1.21990E-10 1.18186E-07 1.05959E-05 1.03583E-02
2.50000E+01 1.06117E-10 9.94742E-08 1.04180E-05 9.80727E-03
2.60000E+01 9.29385E-11 8.50946E-08 1.02635E-05 9.39735E-03
2.70000E+01 8.18971E-11 7.37850E-08 1.01284E-05 9.12513E-03
2.80000E+01 7.25699E-11 6.47133E-08 1.00095E-05 8.92580E-03
2.90000E+01 6.46316E-11 5.73129E-08 9.90418E-06 8.78266E-03
3.00000E+01 5.78293E-11 5.11872E-08 9.81052E-06 8.68370E-03
3.10000E+01 5.19642E-11 4.60518E-08 9.72678E-06 8.62009E-03
3.20000E+01 4.68780E-11 4.16983E-08 9.65158E-06 8.58516E-03
3.30000E+01 4.24439E-11 3.79711E-08 9.58379E-06 8.57383E-03
#nucleus-nld-mass-strength-omp 128Bi-5-1-6-1
      E       f(M1)        f(E1)        T(M1)        T(E1)
1.00000E-03 0.00000E+00 2.68421E-10 0.00000E+00 6.90237E-18
2.00000E-03 8.65050E-13 5.36760E-10 4.34822E-20 1.10434E-16
5.00000E-03 2.16263E-12 1.34128E-09 1.69852E-18 4.31333E-15
1.00000E-02 4.32526E-12 2.68050E-09 2.71764E-17 6.90003E-14
2.00000E-02 8.65059E-12 5.35276E-09 4.34826E-16 1.10359E-12
5.00000E-02 2.16277E-11 1.33202E-08 1.69863E-14 4.30598E-11
1.00000E-01 4.32640E-11 2.64352E-08 2.71836E-13 6.87651E-10
2.00000E-01 8.65970E-11 1.45798E-08 4.35284E-12 3.07727E-09
3.00000E-01 1.30068E-10 1.07038E-08 2.20655E-11 7.54699E-09
4.00000E-01 1.73747E-10 8.82844E-09 6.98680E-11 1.45571E-08
5.00000E-01 2.17705E-10 7.76132E-09 1.70985E-10 2.46343E-08
6.00000E-01 2.62013E-10 7.09847E-09 3.55596E-10 3.83794E-08
7.00000E-01 3.06744E-10 6.67062E-09 6.61073E-10 5.64622E-08
8.00000E-01 3.51971E-10 6.38944E-09 1.13229E-09 7.96103E-08
9.00000E-01 3.97772E-10 6.20967E-09 1.82197E-09 1.08682E-07
1.00000E+00 4.44225E-10 6.10220E-09 2.79115E-09 1.44552E-07
1.10000E+00 4.91409E-10 6.04838E-09 4.10962E-09 1.88250E-07
1.20000E+00 5.39409E-10 6.03376E-09 5.85655E-09 2.40858E-07
1.30000E+00 5.88312E-10 6.05125E-09 8.12115E-09 3.03660E-07
1.40000E+00 6.38206E-10 6.09799E-09 1.10033E-08 3.77812E-07
1.50000E+00 6.89185E-10 6.17169E-09 1.46147E-08 4.64936E-07
1.60000E+00 7.41348E-10 6.26812E-09 1.90793E-08 5.66678E-07
1.70000E+00 7.94797E-10 6.38613E-09 2.45348E-08 6.84681E-07
1.80000E+00 8.49640E-10 6.52367E-09 3.11338E-08 8.20989E-07
1.90000E+00 9.05988E-10 6.68066E-09 3.90448E-08 9.77721E-07
2.00000E+00 9.63962E-10 6.85749E-09 4.84540E-08 1.15751E-06
2.20000E+00 1.08530E-09 7.27421E-09 7.26100E-08 1.59684E-06
2.40000E+00 1.21474E-09 7.79223E-09 1.05511E-07 2.16573E-06
2.60000E+00 1.35351E-09 8.46929E-09 1.49473E-07 2.90073E-06
2.80000E+00 1.50302E-09 9.46684E-09 2.07310E-07 3.84821E-06
3.00000E+00 1.66484E-09 1.13349E-08 2.82433E-07 5.06177E-06
3.20000E+00 1.84076E-09 1.45542E-08 3.78990E-07 6.58019E-06
3.40000E+00 2.03286E-09 1.66394E-08 5.02023E-07 8.41731E-06
3.60000E+00 2.24348E-09 1.78959E-08 6.57672E-07 1.05922E-05
3.80000E+00 2.47532E-09 1.89017E-08 8.53420E-07 1.31459E-05
4.00000E+00 2.73149E-09 1.99147E-08 1.09840E-06 1.61414E-05
4.50000E+00 3.50282E-09 2.25959E-08 2.00556E-06 2.60563E-05
5.00000E+00 4.51925E-09 2.57113E-08 3.54941E-06 4.06625E-05
5.50000E+00 5.86968E-09 2.94450E-08 6.13596E-06 6.20223E-05
6.00000E+00 7.64417E-09 3.43459E-08 1.03744E-05 9.31686E-05
6.50000E+00 9.86100E-09 4.15818E-08 1.70153E-05 1.38560E-04
7.00000E+00 1.22879E-08 5.11663E-08 2.64820E-05 2.04918E-04
7.50000E+00 1.42284E-08 6.40468E-08 3.77155E-05 3.03001E-04
8.00000E+00 1.47334E-08 8.19060E-08 4.73972E-05 4.49665E-04
8.50000E+00 1.35018E-08 1.07728E-07 5.20988E-05 6.72448E-04
9.00000E+00 1.12519E-08 1.47020E-07 5.15387E-05 1.01661E-03
9.50000E+00 8.89686E-09 2.10598E-07 4.79278E-05 1.55047E-03
1.00000E+01 6.90618E-09 3.13208E-07 4.33928E-05 2.35279E-03
1.05000E+01 5.36849E-09 4.46437E-07 3.90481E-05 3.46442E-03
1.10000E+01 4.21833E-09 5.73333E-07 3.52776E-05 4.88743E-03
1.15000E+01 3.36216E-09 7.03439E-07 3.21286E-05 6.66137E-03
1.20000E+01 2.71990E-09 8.49765E-07 2.95309E-05 8.82929E-03
1.25000E+01 2.23182E-09 9.92274E-07 2.73886E-05 1.13443E-02
1.30000E+01 1.85544E-09 1.10417E-06 2.56127E-05 1.41262E-02
1.35000E+01 1.56087E-09 1.19871E-06 2.41295E-05 1.72324E-02
1.40000E+01 1.32707E-09 1.32795E-06 2.28801E-05 2.07557E-02
1.45000E+01 1.13906E-09 1.47020E-06 2.18189E-05 2.42879E-02
1.50000E+01 9.86049E-10 1.47887E-06 2.09099E-05 2.67823E-02
1.55000E+01 8.60140E-10 1.32621E-06 2.01254E-05 2.76526E-02
1.60000E+01 7.55494E-10 1.13192E-06 1.94433E-05 2.75107E-02
1.65000E+01 6.67725E-10 9.87070E-07 1.88465E-05 2.73252E-02
1.70000E+01 5.93498E-10 9.04670E-07 1.83208E-05 2.77080E-02
1.75000E+01 5.30243E-10 8.69108E-07 1.78554E-05 2.87449E-02
1.80000E+01 4.75965E-10 8.52887E-07 1.74410E-05 3.01046E-02
1.85000E+01 4.29090E-10 8.24265E-07 1.70704E-05 3.11738E-02
1.90000E+01 3.88370E-10 7.63548E-07 1.67373E-05 3.13820E-02
1.95000E+01 3.52806E-10 6.79673E-07 1.64369E-05 3.06472E-02
2.00000E+01 3.21587E-10 5.92068E-07 1.61647E-05 2.92849E-02
2.10000E+01 2.69672E-10 4.42273E-07 1.56919E-05 2.59372E-02
2.20000E+01 2.28632E-10 3.33938E-07 1.52963E-05 2.27973E-02
2.30000E+01 1.95711E-10 2.60472E-07 1.49616E-05 2.03551E-02
2.40000E+01 1.68961E-10 2.09991E-07 1.46758E-05 1.85461E-02
2.50000E+01 1.46977E-10 1.73128E-07 1.44294E-05 1.71629E-02
2.60000E+01 1.28724E-10 1.45458E-07 1.42154E-05 1.60683E-02
2.70000E+01 1.13431E-10 1.24295E-07 1.40283E-05 1.53717E-02
2.80000E+01 1.00513E-10 1.07814E-07 1.38635E-05 1.48707E-02
2.90000E+01 8.95176E-11 9.49773E-08 1.37177E-05 1.45544E-02
3.00000E+01 8.00962E-11 8.44821E-08 1.35880E-05 1.43320E-02
3.10000E+01 7.19727E-11 7.52012E-08 1.34720E-05 1.40763E-02
3.20000E+01 6.49281E-11 6.69399E-08 1.33679E-05 1.37821E-02
3.30000E+01 5.87867E-11 5.95861E-08 1.32740E-05 1.34545E-02
#nucleus-nld-mass-strength-omp 128Bi-5-1-6-2
      E       f(M1)        f(E1)        T(M1)        T(E1)
1.00000E-03 0.00000E+00 2.68421E-10 0.00000E+00 6.90237E-18
2.00000E-03 8.65050E-13 5.36760E-10 4.34822E-20 1.10434E-16
5.00000E-03 2.16263E-12 1.34128E-09 1.69852E-18 4.31333E-15
1.00000E-02 4.32526E-12 2.68050E-09 2.71764E-17 6.90003E-14
2.00000E-02 8.65059E-12 5.35276E-09 4.34826E-16 1.10359E-12
5.00000E-02 2.16277E-11 1.33202E-08 1.69863E-14 4.30598E-11
1.00000E-01 4.32640E-11 2.64352E-08 2.71836E-13 6.87651E-10
2.00000E-01 8.65970E-11 1.45798E-08 4.35284E-12 3.07727E-09
3.00000E-01 1.30068E-10 1.07038E-08 2.20655E-11 7.54699E-09
4.00000E-01 1.73747E-10 8.82844E-09 6.98680E-11 1.45571E-08
5.00000E-01 2.17705E-10 7.76132E-09 1.70985E-10 2.46343E-08
6.00000E-01 2.62013E-10 7.09847E-09 3.55596E-10 3.83794E-08
7.00000E-01 3.06744E-10 6.67062E-09 6.61073E-10 5.64622E-08
8.00000E-01 3.51971E-10 6.38944E-09 1.13229E-09 7.96103E-08
9.00000E-01 3.97772E-10 6.20967E-09 1.82197E-09 1.08682E-07
1.00000E+00 4.44225E-10 6.10220E-09 2.79115E-09 1.44552E-07
1.10000E+00 4.91409E-10 6.04838E-09 4.10962E-09 1.88250E-07
1.20000E+00 5.39409E-10 6.03376E-09 5.85655E-09 2.40858E-07
1.30000E+00 5.88312E-10 6.05125E-09 8.12115E-09 3.03660E-07
1.40000E+00 6.38206E-10 6.09799E-09 1.10033E-08 3.77812E-07
1.50000E+00 6.89185E-10 6.17169E-09 1.46147E-08 4.64936E-07
1.60000E+00 7.41348E-10 6.26812E-09 1.90793E-08 5.66678E-07
1.70000E+00 7.94797E-10 6.38613E-09 2.45348E-08 6.84681E-07
1.80000E+00 8.49640E-10 6.52367E-09 3.11338E-08 8.20989E-07
1.90000E+00 9.05988E-10 6.68066E-09 3.90448E-08 9.77721E-07
2.00000E+00 9.63962E-10 6.85749E-09 4.84540E-08 1.15751E-06
2.20000E+00 1.08530E-09 7.27421E-09 7.26100E-08 1.59684E-06
2.40000E+00 1.21474E-09 7.79223E-09 1.05511E-07 2.16573E-06
2.60000E+00 1.35351E-09 8.46929E-09 1.49473E-07 2.90073E-06
2.80000E+00 1.50302E-09 9.46684E-09 2.07310E-07 3.84821E-06
3.00000E+00 1.66484E-09 1.13349E-08 2.82433E-07 5.06177E-06
3.20000E+00 1.84076E-09 1.45542E-08 3.78990E-07 6.58019E-06
3.40000E+00 2.03286E-09 1.66394E-08 5.02023E-07 8.41731E-06
3.60000E+00 2.24348E-09 1.78959E-08 6.57672E-07 1.05922E-05
3.80000E+00 2.47532E-09 1.89017E-08 8.53420E-07 1.31459E-05
4.00000E+00 2.73149E-09 1.99147E-08 1.09840E-06 1.61414E-05
4.50000E+00 3.50282E-09 2.25959E-08 2.00556E-06 2.60563E-05
5.00000E+00 4.51925E-09 2.57113E-08 3.54941E-06 4.06625E-05
5.50000E+00 5.86968E-09 2.94450E-08 6.13596E-06 6.20223E-05
6.00000E+00 7.64417E-09 3.43459E-08 1.03744E-05 9.31686E-05
6.50000E+00 9.86100E-09 4.15818E-08 1.70153E-05 1.38560E-04
7.00000E+00 1.22879E-08 5.11663E-08 2.64820E-05 2.04918E-04
7.50000E+00 1.42284E-08 6.40468E-08 3.77155E-05 3.03001E-04
8.00000E+00 1.47334E-08 8.19060E-08 4.73972E-05 4.49665E-04
8.50000E+00 1.35018E-08 1.07728E-07 5.20988E-05 6.72448E-04
9.00000E+00 1.12519E-08 1.47020E-07 5.15387E-05 1.01661E-03
9.50000E+00 8.89686E-09 2.10598E-07 4.79278E-05 1.55047E-03
1.00000E+01 6.90618E-09 3.13208E-07 4.33928E-05 2.35279E-03
1.05000E+01 5.36849E-09 4.46437E-07 3.90481E-05 3.46442E-03
1.10000E+01 4.21833E-09 5.73333E-07 3.52776E-05 4.88743E-03
1.15000E+01 3.36216E-09 7.03439E-07 3.21286E-05 6.66137E-03
1.20000E+01 2.71990E-09 8.49765E-07 2.95309E-05 8.82929E-03
1.25000E+01 2.23182E-09 9.92274E-07 2.73886E-05 1.13443E-02
1.30000E+01 1.85544E-09 1.10417E-06 2.56127E-05 1.41262E-02
1.35000E+01 1.56087E-09 1.19871E-06 2.41295E-05 1.72324E-02
1.40000E+01 1.32707E-09 1.32795E-06 2.28801E-05 2.07557E-02
1.45000E+01 1.13906E-09 1.47020E-06 2.18189E-05 2.42879E-02
1.50000E+01 9.86049E-10 1.47887E-06 2.09099E-05 2.67823E-02
1.55000E+01 8.60140E-10 1.32621E-06 2.01254E-05 2.76526E-02
1.60000E+01 7.55494E-10 1.13192E-06 1.94433E-05 2.75107E-02
1.65000E+01 6.67725E-10 9.87070E-07 1.88465E-05 2.73252E-02
1.70000E+01 5.93498E-10 9.04670E-07 1.83208E-05 2.77080E-02
1.75000E+01 5.30243E-10 8.69108E-07 1.78554E-05 2.87449E-02
1.80000E+01 4.75965E-10 8.52887E-07 1.74410E-05 3.01046E-02
1.85000E+01 4.29090E-10 8.24265E-07 1.70704E-05 3.11738E-02
1.90000E+01 3.88370E-10 7.63548E-07 1.67373E-05 3.13820E-02
1.95000E+01 3.52806E-10 6.79673E-07 1.64369E-05 3.06472E-02
2.00000E+01 3.21587E-10 5.92068E-07 1.61647E-05 2.92849E-02
2.10000E+01 2.69672E-10 4.42273E-07 1.56919E-05 2.59372E-02
2.20000E+01 2.28632E-10 3.33938E-07 1.52963E-05 2.27973E-02
2.30000E+01 1.95711E-10 2.60472E-07 1.49616E-05 2.03551E-02
2.40000E+01 1.68961E-10 2.09991E-07 1.46758E-05 1.85461E-02
2.50000E+01 1.46977E-10 1.73128E-07 1.44294E-05 1.71629E-02
2.60000E+01 1.28724E-10 1.45458E-07 1.42154E-05 1.60683E-02
2.70000E+01 1.13431E-10 1.24295E-07 1.40283E-05 1.53717E-02
2.80000E+01 1.00513E-10 1.07814E-07 1.38635E-05 1.48707E-02
2.90000E+01 8.95176E-11 9.49773E-08 1.37177E-05 1.45544E-02
3.00000E+01 8.00962E-11 8.44821E-08 1.35880E-05 1.43320E-02
3.10000E+01 7.19727E-11 7.52012E-08 1.34720E-05 1.40763E-02
3.20000E+01 6.49281E-11 6.69399E-08 1.33679E-05 1.37821E-02
3.30000E+01 5.87867E-11 5.95861E-08 1.32740E-05 1.34545E-02
#nucleus-nld-mass-strength-omp 128Bi-5-1-7-1
      E       f(M1)        f(E1)        T(M1)        T(E1)
1.00000E-03 0.00000E+00 7.65558E-11 0.00000E+00 1.80689E-18
2.00000E-03 5.86721E-13 1.53089E-10 2.94918E-20 2.89091E-17
5.00000E-03 1.46680E-12 3.82555E-10 1.15202E-18 1.12914E-15
1.00000E-02 2.93361E-12 7.64551E-10 1.84324E-17 1.80628E-14
2.00000E-02 5.86727E-12 1.52687E-09 2.94921E-16 2.88897E-13
5.00000E-02 1.46690E-11 3.80045E-09 1.15210E-14 1.12724E-11
1.00000E-01 2.93438E-11 7.54527E-09 1.84373E-13 1.80023E-10
2.00000E-01 5.87345E-11 5.81328E-09 2.95232E-12 1.17599E-09
3.00000E-01 8.82189E-11 5.18000E-09 1.49660E-11 3.42493E-09
4.00000E-01 1.17844E-10 4.91631E-09 4.73880E-11 7.28284E-09
5.00000E-01 1.47659E-10 4.80981E-09 1.15971E-10 1.31667E-08
6.00000E-01 1.77711E-10 4.78424E-09 2.41183E-10 2.15750E-08
7.00000E-01 2.08049E-10 4.80899E-09 4.48373E-10 3.30562E-08
8.00000E-01 2.38725E-10 4.86699E-09 7.67976E-10 4.82243E-08
9.00000E-01 2.69789E-10 4.95114E-09 1.23575E-09 6.77357E-08
1.00000E+00 3.01296E-10 5.05482E-09 1.89310E-09 9.23704E-08
1.10000E+00 3.33299E-10 5.17686E-09 2.78735E-09 1.22876E-07
1.20000E+00 3.65855E-10 5.31653E-09 3.97221E-09 1.60213E-07
1.30000E+00 3.99023E-10 5.48557E-09 5.50818E-09 2.05391E-07
1.40000E+00 4.32864E-10 5.67686E-09 7.46303E-09 2.59406E-07
1.50000E+00 4.67441E-10 5.85716E-09 9.91243E-09 3.23369E-07
1.60000E+00 5.02820E-10 6.04993E-09 1.29405E-08 3.98730E-07
1.70000E+00 5.39072E-10 6.25923E-09 1.66408E-08 4.86587E-07
1.80000E+00 5.76269E-10 6.48346E-09 2.11165E-08 5.88322E-07
1.90000E+00 6.14487E-10 6.72256E-09 2.64822E-08 7.05624E-07
2.00000E+00 6.53808E-10 6.97232E-09 3.28640E-08 8.40103E-07
2.20000E+00 7.36103E-10 7.40259E-09 4.92478E-08 1.16537E-06
2.40000E+00 8.23896E-10 7.83977E-09 7.15626E-08 1.57933E-06
2.60000E+00 9.18022E-10 8.27020E-09 1.01380E-07 2.09642E-06
2.80000E+00 1.01943E-09 8.67677E-09 1.40608E-07 2.73456E-06
3.00000E+00 1.12918E-09 9.06200E-09 1.91561E-07 3.51297E-06
3.20000E+00 1.24850E-09 9.41658E-09 2.57051E-07 4.45179E-06
3.40000E+00 1.37879E-09 9.75342E-09 3.40498E-07 5.57869E-06
3.60000E+00 1.52164E-09 1.00728E-08 4.46067E-07 6.92324E-06
3.80000E+00 1.67889E-09 1.03999E-08 5.78833E-07 8.52402E-06
4.00000E+00 1.85264E-09 1.05328E-08 7.44989E-07 1.00323E-05
4.50000E+00 2.37579E-09 1.20262E-08 1.36027E-06 1.61176E-05
5.00000E+00 3.06518E-09 1.28527E-08 2.40739E-06 2.54211E-05
5.50000E+00 3.98111E-09 1.55837E-08 4.16172E-06 3.99489E-05
6.00000E+00 5.18467E-09 1.89729E-08 7.03647E-06 6.31847E-05
6.50000E+00 6.68823E-09 2.48936E-08 1.15407E-05 1.01812E-04
7.00000E+00 8.33425E-09 3.47036E-08 1.79614E-05 1.73384E-04
7.50000E+00 9.65042E-09 6.49836E-08 2.55805E-05 3.39297E-04
8.00000E+00 9.99293E-09 2.24389E-07 3.21472E-05 6.81675E-04
8.50000E+00 9.15760E-09 2.45987E-07 3.53361E-05 1.06043E-03
9.00000E+00 7.63162E-09 3.75485E-07 3.49562E-05 1.50992E-03
9.50000E+00 6.03430E-09 3.25352E-07 3.25071E-05 1.83221E-03
1.00000E+01 4.68412E-09 3.31423E-07 2.94312E-05 2.19433E-03
1.05000E+01 3.64118E-09 3.02106E-07 2.64844E-05 2.67450E-03
1.10000E+01 2.86109E-09 3.68894E-07 2.39271E-05 3.58551E-03
1.15000E+01 2.28039E-09 4.64045E-07 2.17913E-05 4.93202E-03
